time_sec,speed,acceleration,omega_y_pitch,omega_z_yaw
0.04999999999999716,0.5557110375014351,11.114220750029334,-0.06707516411750346,-0.02588263072066105
0.09999999999999432,0.559982026470998,0.08541977939126297,-0.060953044383548614,-0.02638229094454045
0.14999999999999858,0.5643177462787069,0.0867143961541698,-0.05421116046991119,-0.026886755775542486
0.19999999999999574,0.568726444276405,0.08817395995396606,-0.046966077059136906,-0.027395977249780355
0.25,0.5732137301082779,0.08974571663745169,-0.03933818190112436,-0.02790977183354302
0.29999999999999716,0.5777827253121376,0.09137990407719862,-0.031450051418932104,-0.028427818063242273
0.3499999999999943,0.5824342158060509,0.09302980987827199,-0.023424876609605558,-0.028949654670697413
0.3999999999999986,0.5871668008677731,0.0946517012344347,-0.015384945565647061,-0.0294746794337558
0.44999999999999574,0.5919770346377047,0.09620467539863778,-0.007450177445305427,-0.0300021491038079
0.5,0.5968595584737394,0.09765047672068594,0.0002632626769591887,-0.030531180647663837
0.5499999999999972,0.6018072099953131,0.09895303043148014,0.007642170125629223,-0.031060741676775767
0.5999999999999943,0.6068110451217404,0.10007670252855219,0.01457426715311384,-0.03158963376180767
0.6499999999999986,0.6118603885490578,0.10098686854633804,0.02095529987807142,-0.03211653254955416
0.6999999999999957,0.6169429953534117,0.1016521360870839,0.026692845908113858,-0.032640016355786804
0.75,0.6220452396341235,0.10204488561422771,0.03170771482046114,-0.033158586195427366
0.7999999999999972,0.6271523169884624,0.10214154708678394,0.03593502155079076,-0.03367068892944605
0.8499999999999943,0.6322484623010531,0.10192290625182034,0.03932494650875745,-0.034174743502999316
0.8999999999999986,0.6373171836268962,0.1013744265168517,0.041843181665730714,-0.03466916993270837
0.9499999999999957,0.6423415118972579,0.10048656540723971,0.04347107019050983,-0.035152420510516424
1.0,0.6473042649978491,0.09925506201181641,0.04420545437117671,-0.035623012507454296
1.0499999999999972,0.6521883235464349,0.09768117097172069,0.044058252376904396,-0.03607956149684716
1.0999999999999943,0.6569769145209198,0.09577181948970381,0.043055788807480296,-0.03652081428646078
1.1499999999999986,0.6616538978943469,0.09353966746853494,0.0412379069719627,-0.0369456803667816
1.1999999999999957,0.6662040506396384,0.09100305490583456,0.0386568925243373,-0.037353260754873954
1.25,0.6706133419376454,0.08818582596013338,0.03537623861962939,-0.03774287314722802
1.2999999999999972,0.6748691931874108,0.08511702499531189,0.03146928233132172,-0.03811407239090259
1.3499999999999943,0.678960716441415,0.0818304650800885,0.02701774090702867,-0.03846666540031348
1.3999999999999986,0.6828789252030705,0.07836417523310323,0.02211017476283556,-0.038800719466037824
1.4499999999999957,0.6866169120327622,0.07475973659383886,0.016840402074229502,-0.03911656458322782
1.5,0.6901699880990579,0.07106152132590864,0.011305887825919937,-0.03941478990594435
1.5499999999999972,0.6935357807004623,0.06731585202809082,0.005606128198878859,-0.03969623293263811
1.5999999999999943,0.6967142858374785,0.0635701027403282,-0.00015893751713473084,-0.03996196251575939
1.6499999999999986,0.6997078820766696,0.059871924783815755,-0.0058893407846489195,-0.04021326657130693
1.6999999999999957,0.7025213507352364,0.056269373171339156,-0.01148419781359665,-0.04045164782862911
1.75,0.7051618441550176,0.05280986839562012,-0.01684617442123707,-0.04067876828820663
1.7999999999999972,0.7076387364543446,0.049537845986543136,-0.021884652613664842,-0.04089639899469293
1.8499999999999943,0.7099634107121469,0.046493485156047655,-0.026517371180999595,-0.04110637994387168
1.8999999999999986,0.7121490006162536,0.04371179808213182,-0.030671808081363404,-0.041310580496650234
1.9499999999999957,0.7142100954222438,0.041221896119805326,-0.034286298749145606,-0.04151086129680445
2.0,0.7161624181380967,0.039046454317054335,-0.03731087414711649,-0.041709038626958954
2.049999999999997,0.7180224874696126,0.03720138663032103,-0.039707812701910046,-0.04190685187171655
2.0999999999999943,0.719807274124308,0.03569573309390986,-0.041451909919557745,-0.042105934493419823
2.1499999999999986,0.7215338616612399,0.03453175073863485,-0.04253047800629987,-0.04230778869016072
2.1999999999999957,0.7232191211783482,0.03370519034216782,-0.04294309487692696,-0.04251376371309337
2.25,0.7248794078784981,0.033205734002996146,-0.042701127318671116,-0.04272503768331128
2.299999999999997,0.7265302860425106,0.033017563280250614,-0.04182705672893821,-0.04294260267036104
2.3499999999999943,0.7281862872580084,0.03312002430995797,-0.04035363781945183,-0.0431672527709145
2.3999999999999986,0.7298607050537926,0.03348835591568225,-0.03832292114263613,-0.04339957495075116
2.4479999999999933,0.7620473202728649,0.6705544837307466,-0.037276218211801486,-0.04545827340802977
2.5,0.7051065457119827,-1.0950148954014396,-0.03153624649605488,-0.042200491159536266
2.549999999999997,0.7351055706727495,0.5999804992153698,-0.029423652357485695,-0.04414521613426094
2.5999999999999943,0.7369567564486441,0.03702371551789418,-0.025730782233299866,-0.04440977681312494
2.6499999999999986,0.7388696923017755,0.038258717062623696,-0.021790172454555654,-0.04468169644646477
2.6999999999999957,0.7408479957304805,0.03956606857410397,-0.017675006344643092,-0.044960269741569414
2.75,0.7428936017204311,0.04091211979900684,-0.013459341089054434,-0.0452445920338507
2.799999999999997,0.7450068120966913,0.042264207525206834,-0.00921691872143426,-0.045533572126748946
2.8499999999999943,0.7471863637801951,0.043591033670078695,-0.005020021494133311,-0.04582594852831506
2.8999999999999986,0.749429513327736,0.044862990950814204,-0.0009383820464100333,-0.04612030910111304
2.9499999999999957,0.751732133475487,0.04605240295502173,0.0029614910797803474,-0.04641511059794587
3.0,0.7540888018661476,0.047133367813208406,0.006616096361103862,-0.046708692291529866
3.049999999999997,0.7564928978204856,0.048081919086762584,0.009967082872125456,-0.046999315231260226
3.0999999999999943,0.7589367434571072,0.04887691273243455,0.012963087354133833,-0.04728520416571116
3.1499999999999986,0.7611877500697605,0.0450201322530625,0.011624757876998926,-0.04806411514908438
3.1999999999999957,0.7619281070042314,0.014807138689419694,-0.01632751572370926,-0.0521131644670377
3.25,0.761633913861695,-0.005883862850728004,-0.06150817357274535,-0.05792527068965275
3.299999999999997,0.7615132204715349,-0.0024138678032016563,-0.09677872562521174,-0.06203331044351687
3.3499999999999943,0.7540859124372373,-0.14854616068596016,-0.11318814362665286,-0.0663547912120348
3.3999999999999986,0.6951882080737481,-1.1779540872696832,-0.11296389841075631,-0.07937653953707091
3.4499999999999957,0.5898354387367241,-2.1070553867406017,-0.14030256209071473,-0.09608088019909414
3.5,0.4662606222243468,-2.471496330247335,-0.15988119809508278,-0.11931965374907298
3.549999999999997,0.3398750250394205,-2.527711943698669,-0.15024288960178156,-0.147836983220856
