time_sec,speed,acceleration,omega_y_pitch,omega_z_yaw
0.05000000000000071,0.22880342849029975,4.57606856980593,0.00129432264809456,-0.09136721298702197
0.10000000000000142,0.2321082814544072,0.06609705928214821,0.004512526066136549,-0.09222238992623624
0.15000000000000036,0.23529000133466507,0.06363439760515868,0.007633488095804924,-0.09304471380300942
0.20000000000000107,0.2383596289849512,0.061392553005721565,0.010608792051550313,-0.09383879716643095
0.25,0.24132868780214226,0.05938117634382249,0.013392800548633213,-0.09460836878928743
0.3000000000000007,0.24420897107006762,0.05760566535850638,0.015943541770224567,-0.09535625950706703
0.3500000000000014,0.24701233118521812,0.0560672023030093,0.018223457705570673,-0.09608442461431085
0.40000000000000036,0.2497504759639294,0.05476289557422692,0.02020004864901602,-0.09679399719733402
0.45000000000000107,0.2524347762801905,0.05368600632522126,0.021846402915266832,-0.09748536657368495
0.5000000000000018,0.25507608841353346,0.05282624266685834,0.02314160432950395,-0.09815827523030922
0.5500000000000007,0.2576845936530774,0.05217010479087958,0.024071013617186665,-0.09881192739030531
0.6000000000000014,0.2602696569524763,0.05170126598797713,0.02462642319320633,-0.09944510255833786
0.6500000000000004,0.26283970581524657,0.05140097725540692,0.024806087906798405,-0.10005626802870252
0.7000000000000011,0.26540213009002867,0.05124848549564114,0.024614636944507228,-0.10064368529354463
0.7500000000000018,0.26796320300972504,0.051221458393926715,0.024062874271156765,-0.10120550645621029
0.8000000000000007,0.2705280235671376,0.05129641114825277,0.023167476675268375,-0.1017398580221684
0.8500000000000014,0.27310048018132216,0.05144913228369002,0.02195059968999033,-0.102244910703966
0.9000000000000004,0.2756832351772383,0.05165509991832406,0.02043940238407231,-0.10271893041322752
0.9500000000000011,0.2782777241269477,0.05188977899418672,0.018665500986045303,-0.10316029143696634
1.0,0.28088417055788784,0.05212892861880425,0.01666436213395448,-0.10356752689110126
1.0500000000000007,0.28350163382912974,0.052349265424837345,0.014474653178305175,-0.10393938450986259
1.1000000000000014,0.2861280833587943,0.05252899059329055,0.012137558867435038,-0.10427484438175667
1.1500000000000004,0.2887604930059207,0.05264819294252933,0.00969607266443205,-0.10457312675461629
1.200000000000001,0.2913949534241554,0.052689208364692736,0.0071942723080638624,-0.1048336941599833
1.25,0.2940267999176557,0.05263692987000691,0.004676588940461398,-0.10505624997868114
