time_sec,x,y,z,goal_distance
0.04999999999999716,-14.965320910273428,0.03737388297132613,-19.93334970932691,79.96650384417663
0.09999999999999432,-14.961932543608738,0.04081349730776449,-19.927329021339915,79.96308480757028
0.14999999999999147,-14.958384413139608,0.04439029698447871,-19.92110103545272,79.9595055921429
0.20000000000000284,-14.954676782018392,0.04810215143875115,-19.914673826352058,79.95576656824863
0.25,-14.950810200403266,0.05194666617794715,-19.90805561881806,79.95186839308437
0.29999999999999716,-14.946785538256531,0.05592117455704578,-19.90125473571706,79.94781204286133
0.3499999999999943,-14.942604010661295,0.06002274212763076,-19.894279541349434,79.94359883750356
0.3999999999999915,-14.938267194614046,0.06424818335950751,-19.887138381823558,79.93923045684924
0.45000000000000284,-14.933777036554769,0.06859409001361606,-19.8798395241531,79.93470894763391
0.5,-14.929135850229237,0.07305686996811094,-19.87239109574057,79.93003672086508
0.5499999999999972,-14.924346304823304,0.07763279489170036,-19.864801025820174,79.92521653954154
0.5999999999999943,-14.919411403649542,0.08231805483761041,-19.857076990295614,79.92025149700757
0.6499999999999915,-14.914334453986697,0.08710881760979687,-19.849226361232734,79.9151449865489
0.7000000000000028,-14.90911902895788,0.0920012906366339,-19.8412561620623,79.90990066312047
0.75,-14.903768922547115,0.09699178322804787,-19.83317302923908,79.90452239830505
0.7999999999999972,-14.898288098925464,0.10207676783182336,-19.82498318052429,79.89901422967024
0.8499999999999943,-14.892680637562297,0.10725293794540579,-19.816692390536666,79.89338030599558
0.8999999999999915,-14.886950675805775,0.1125172597929856,-19.808305974378605,79.88762483004619
0.9500000000000028,-14.881102350471432,0.11786701600549196,-19.799828779379684,79.88175200042186
1.0,-14.875139739503876,0.1232998400342115,-19.79126518461214,79.87576595353306
1.0499999999999972,-14.869066804690286,0.12881374046605912,-19.78261910766348,79.86967070666957
1.0999999999999943,-14.862887337410987,0.13440711500443422,-19.773894018305295,79.86347010413351
1.1499999999999915,-14.856604908874408,0.14007875422647764,-19.765092958477325,79.85716776787218
1.2000000000000028,-14.850222825791645,0.14582783552635625,-19.75621856784326,79.85076705355246
1.25,-14.843744092214788,0.15165390792628616,-19.747273114124113,79.8442710127899
1.2999999999999972,-14.837171378046591,0.15755686864136487,-19.738258527392126,79.83768236202947
1.3499999999999943,-14.830506994530174,0.16353693242151093,-19.7291764375042,79.83100345837764
1.3999999999999915,-14.823752876853467,0.16959459477056965,-19.720028213863003,79.82423628251287
1.4500000000000028,-14.81691057385848,0.17573059016923487,-19.71081500671143,79.81738242865835
1.5,-14.809981244730306,0.18194584641725803,-19.70153778918744,79.81044310148705
1.5499999999999972,-14.802965662453548,0.1882414361744715,-19.69219739939002,79.80341911974301
1.5999999999999943,-14.795864223759725,0.19461852673170377,-19.682794581731425,79.79631092630005
1.6499999999999915,-14.78867696524179,0.2010783289920722,-19.673330026877068,79.78911860433297
1.7000000000000028,-14.78140358527486,0.20762204659810082,-19.663804409603767,79.78184189924012
1.75,-14.774043471353224,0.21425082608701632,-19.65421842395062,79.77448024592901
1.7999999999999972,-14.76659573250056,0.2209657086309685,-19.64457281522091,79.76703280112322
1.8499999999999943,-14.759059236363207,0.22776758393829363,-19.634868408415226,79.75949848030376
1.8999999999999915,-14.751432650280663,0.2346571478253322,-19.625106132290703,79.7518759985846
1.9500000000000028,-14.743714485639263,0.24163486464135783,-19.615287038502576,79.74416391483585
2.0,-14.735903144812537,0.24870093543272134,-19.60541231552607,79.73636067836603
2.049999999999997,-14.727996969924982,0.2558552726392224,-19.59548329719666,79.72846467740959
2.0999999999999943,-14.719994292608183,0.26309748200220756,-19.585501465852644,79.72047428859904
